city_code,district_code,village,neighbor,street,area,lane,alley,number,address,x,y
10009,1000920,山腳村,8,,尖山脚,,,３９之１２號,,171006.323,2603739.502
10009,1000920,山腳村,8,,尖山脚,,,３９之１６號,,170905.448,2603833.74
10009,1000920,山腳村,12,,尖山脚,,,３９之７號,,171046.11,2603793.76
10009,1000920,山腳村,12,,尖山脚,,,３９之８號,,170854.251,2603845.646
10009,1000920,山腳村,8,,尖山脚,,,４０號,,170759.001,2603748.875
10009,1000920,山腳村,8,,尖山脚,,,４１號,,170767.203,2603713.42
10009,1000920,山腳村,9,,尖山脚,,,４２號,,170785.988,2603683.787
10009,1000920,山腳村,8,,尖山脚,,,４３號,,170745.507,2603682.729
10009,1000920,山腳村,9,,尖山脚,,,４４號,,170765.351,2603661.959
10009,1000920,山腳村,9,,尖山脚,,,４５號,,170629.487,2603720.961
10009,1000920,山腳村,9,,尖山脚,,,４５之１號,,170370.989,2603863.042
10009,1000920,山腳村,9,,尖山脚,,,４５之５號,,170551.171,2603838.436
10009,1000920,山腳村,8,,尖山脚,,,４６號,,170734.924,2603624.388
10009,1000920,山腳村,9,,尖山脚,,,４７號,,170791.28,2603635.501
10009,1000920,山腳村,9,,尖山脚,,,４８號,,170787.047,2603616.98
10009,1000920,山腳村,10,,尖山脚,,,４９號,,170782.813,2603591.051
10009,1000920,山腳村,10,,尖山脚,,,５０號,,170729.897,2603617.377
10009,1000920,山腳村,10,,尖山脚,,,５１號,,170746.83,2603602.825
10009,1000920,山腳村,10,,尖山脚,,,５２號,,170725.663,2603599.385
10009,1000920,山腳村,11,,尖山脚,,,５３號,,170752.651,2603572.133
10009,1000920,山腳村,11,,尖山脚,,,５３之１號,,170741.538,2603576.631
10009,1000920,山腳村,11,,尖山脚,,,５４號,,170779.638,2603583.245
10009,1000920,山腳村,11,,尖山脚,,,５５號,,170776.199,2603576.763
10009,1000920,山腳村,11,,尖山脚,,,５６號,,170768.526,2603553.744
10009,1000920,山腳村,12,,尖山脚,,,５７之１號,,171284.1,2603533.52
10009,1000920,山腳村,12,,尖山脚,,,５７號,,171270.51,2603535.32
10009,1000920,山腳村,12,,尖山脚,,,５８之２６號,,171385.34,2603390.51
10009,1000920,山腳村,12,,尖山脚,,,５８之３６號,,171548.9,2603370.05
10009,1000920,山腳村,12,,尖山脚,,,５８號,,170770.907,2603566.18
10009,1000920,山腳村,12,,尖山脚,,,５８之１０號,,171233.928,2603441.826
10009,1000920,山腳村,12,,尖山脚,,,５８之１號,,170758.472,2603567.106
10009,1000920,山腳村,12,,尖山脚,,,５８之６號,,171146.615,2603443.215
10009,1000920,山腳村,12,,尖山脚,,,５８之８號,,171089.465,2603403.99
10009,1000920,山腳村,12,,尖山脚,,,５９號,,171313.88,2603518.84
10009,1000920,山腳村,10,,尖山脚,,,６０號,,170386.335,2603389.57
10009,1000920,山腳村,10,,尖山脚,,,６０之１號,,170421.525,2603330.833
10009,1000920,山腳村,11,,尖山脚,,,６１號,,170483.173,2603291.145
10009,1000920,山腳村,3,,蕃東,,,５０之２號,,171135.887,2604494.976
10009,1000920,山腳村,6,,蕃東,,,２之３６號（農業設施不得設籍）,,171554.26,2603867.33
10009,1000920,山腳村,7,,蕃東,,,１９之２號,,170828.771,2604249.906
10009,1000920,山腳村,1,,蕃東,,,９７號（農業設施，不得設籍）,,171892.255,2604729.668
10009,1000920,山腳村,3,,蕃東,,,７９之２號,,171058.628,2604494.976
10009,1000920,山腳村,1,,蕃東,,,９７之２８號（農業設施不得設籍）,,172373.5,2604735.44
10009,1000920,山腳村,6,,蕃東,,,１號,,170848.52,2604203.186
10009,1000920,山腳村,6,,蕃東,,,２號,,170942.309,2604142.414
10009,1000920,山腳村,6,,蕃東,,,２之１號,,170920.481,2604022.029
10009,1000920,山腳村,6,,蕃東,,,２之１１號,,171121.187,2604045.727
10009,1000920,山腳村,6,,蕃東,,,２之１２號,,171145.576,2604128.034
10009,1000920,山腳村,6,,蕃東,,,２之１６號,,171252.396,2604087.28
10009,1000920,山腳村,6,,蕃東,,,２之２０號,,170992.602,2603907.726
10009,1000920,山腳村,6,,蕃東,,,２之４號,,170944.955,2604053.117
10009,1000920,山腳村,6,,蕃東,,,２之５號,,171098.69,2604044.415
10009,1000920,山腳村,6,,蕃東,,,２之６號,,171087.048,2604051.691
10009,1000920,山腳村,6,,蕃東,,,２之７號,,171071.578,2604055.649
10009,1000920,山腳村,6,,蕃東,,,２之８號,,171052.758,2604021.75
10009,1000920,山腳村,6,,蕃東,,,２之９號,,171296.341,2604060.015
10009,1000920,山腳村,6,,蕃東,,,２號之１,,170915.102,2604022.608
10009,1000920,山腳村,6,,蕃東,,,２號之４,,170936.697,2604050.18
10009,1000920,山腳村,6,,蕃東,,,２號之５,,171099.219,2604047.855
10009,1000920,山腳村,6,,蕃東,,,２號之６,,171722.703,2603971.538
10009,1000920,山腳村,6,,蕃東,,,２號之７,,171732.221,2604017.509
10009,1000920,山腳村,6,,蕃東,,,２號之８,,171053.718,2604030.513
10009,1000920,山腳村,6,,蕃東,,,２號之９,,171075.008,2604122.174
10009,1000920,山腳村,6,,蕃東,,,４號,,170929.599,2604319.093
10009,1000920,山腳村,6,,蕃東,,,４之１號,,170919.487,2604276.603
10009,1000920,山腳村,6,,蕃東,,,４號之１,,170923.985,2604275.545
10009,1000920,山腳村,6,,蕃東,,,５號,,170911.471,2604226.044
10009,1000920,山腳村,6,,蕃東,,,５之１０號,,170892.312,2604225.688
10009,1000920,山腳村,6,,蕃東,,,５之１號,,170912.472,2604230.171
10009,1000920,山腳村,6,,蕃東,,,５之１１號,,170887.285,2604225.953
10009,1000920,山腳村,6,,蕃東,,,５之１２號,,170913.151,2604251.987
10009,1000920,山腳村,6,,蕃東,,,５之１３號,,170869.823,2604229.657
10009,1000920,山腳村,6,,蕃東,,,５之２號,,170913.205,2604234.405
10009,1000920,山腳村,6,,蕃東,,,５之３號,,170913.956,2604238.977
10009,1000920,山腳村,6,,蕃東,,,５之４號,,170914.278,2604243.05
10009,1000920,山腳村,6,,蕃東,,,５之５號,,170914.922,2604246.909
10009,1000920,山腳村,6,,蕃東,,,５之６號,,170918.891,2604251.275
10009,1000920,山腳村,6,,蕃東,,,５之７號,,170919.42,2604254.45
10009,1000920,山腳村,6,,蕃東,,,５之８號,,170900.514,2604223.042
10009,1000920,山腳村,6,,蕃東,,,５之９號,,170896.546,2604223.571
10009,1000920,山腳村,6,,蕃東,,,５號之１,,170915.912,2604229.113
10009,1000920,山腳村,6,,蕃東,,,５號之２,,170916.176,2604233.611
10009,1000920,山腳村,6,,蕃東,,,５號之３,,170916.97,2604237.579
10009,1000920,山腳村,6,,蕃東,,,５號之４,,170917.234,2604242.077
10009,1000920,山腳村,6,,蕃東,,,５號之５,,170917.499,2604246.84
10009,1000920,山腳村,6,,蕃東,,,５號之６,,170915.187,2604252.333
10009,1000920,山腳村,6,,蕃東,,,５號之７,,170897.724,2604252.862
10009,1000920,山腳村,6,,蕃東,,,５號之８,,170899.841,2604225.345
10009,1000920,山腳村,6,,蕃東,,,５號之９,,170895.343,2604225.345
10009,1000920,山腳村,6,,蕃東,,,５號之１０,,170890.46,2604242.886
10009,1000920,山腳村,6,,蕃東,,,５號之１１,,170886.492,2604243.151
10009,1000920,山腳村,6,,蕃東,,,５號之１２,,170873.527,2604228.863
10009,1000920,山腳村,6,,蕃東,,,６號,,170863.498,2604283.177
10009,1000920,山腳村,7,,蕃東,,,７號,,170883.242,2604306.451
10009,1000920,山腳村,6,,蕃東,,,８號,,170895.217,2604303.426
10009,1000920,山腳村,6,,蕃東,,,９號,,170896.54,2604340.6
10009,1000920,山腳村,6,,蕃東,,,１１號,,170876.409,2604332.071
10009,1000920,山腳村,6,,蕃東,,,１２號,,170872.704,2604327.838
10009,1000920,山腳村,7,,蕃東,,,１３號,,170871.633,2604375.912
10009,1000920,山腳村,7,,蕃東,,,１３之１號,,170867.664,2604362.683
10009,1000920,山腳村,7,,蕃東,,,１３之２號,,170870.046,2604356.597
10009,1000920,山腳村,7,,蕃東,,,１３號之１,,170864.489,2604361.889
10009,1000920,山腳村,7,,蕃東,,,１３號之２,,170866.341,2604355.539
10009,1000920,山腳村,7,,蕃東,,,１４號,,170850.082,2604343.053
10009,1000920,山腳村,7,,蕃東,,,１５號,,170846.274,2604326.415
10009,1000920,山腳村,7,,蕃東,,,１６號,,170852.586,2604310.497
10009,1000920,山腳村,7,,蕃東,,,１７號,,170822.417,2604293.289
10009,1000920,山腳村,7,,蕃東,,,１８號,,170820.317,2604282.329
10009,1000920,山腳村,7,,蕃東,,,１８之１號,,170829.842,2604280.345
10009,1000920,山腳村,7,,蕃東,,,１８之２號,,170814.496,2604282.991
10009,1000920,山腳村,7,,蕃東,,,１８號之１,,170813.702,2604278.89
10009,1000920,山腳村,7,,蕃東,,,１９號,,170840.936,2604247.747
10009,1000920,山腳村,7,,蕃東,,,２０號,,170791.985,2604271.02
10009,1000920,山腳村,6,,蕃東,,,２１之１０號,,170940.199,2604157.493
10009,1000920,山腳村,5,,蕃東,,,２２號,,170975.748,2604312.234
10009,1000920,山腳村,5,,蕃東,,,２３號,,170997.619,2604304.406
10009,1000920,山腳村,5,,蕃東,,,２４號,,171032.701,2604345.816
10009,1000920,山腳村,5,,蕃東,,,２５號,,170982.952,2604334.382
10009,1000920,山腳村,5,,蕃東,,,２６號,,170994.026,2604351.489
10009,1000920,山腳村,5,,蕃東,,,２７號,,170981.758,2604385.03
10009,1000920,山腳村,5,,蕃東,,,２７之１號,,170996.954,2604368.888
10009,1000920,山腳村,5,,蕃東,,,２７之２號,,170993.514,2604371.269
10009,1000920,山腳村,5,,蕃東,,,２７之３號,,170993.249,2604365.977
10009,1000920,山腳村,5,,蕃東,,,２７號之２,,170993.514,2604371.137
10009,1000920,山腳村,5,,蕃東,,,２８號,,171006.52,2604401.904
10009,1000920,山腳村,5,,蕃東,,,２９號,,170994.747,2604419.711
10009,1000920,山腳村,5,,蕃東,,,２９之１號,,171000.832,2604440.878
10009,1000920,山腳村,5,,蕃東,,,２９號之１,,170989.893,2604435.903
10009,1000920,山腳村,5,,蕃東,,,３０號,,171010.462,2604436.414
10009,1000920,山腳村,4,,蕃東,,,３１號,,171028.014,2604423.977
10009,1000920,山腳村,4,,蕃東,,,３２號,,171029.601,2604431.783
10009,1000920,山腳村,4,,蕃東,,,３３號,,171036.833,2604427.396
10009,1000920,山腳村,4,,蕃東,,,３４號,,171055.415,2604422.023
10009,1000920,山腳村,4,,蕃東,,,３５號,,171067.682,2604416.478
10009,1000920,山腳村,4,,蕃東,,,３６號,,171080.136,2604413.526
10009,1000920,山腳村,5,,蕃東,,,３７號,,171092.04,2604408.807
10009,1000920,山腳村,5,,蕃東,,,３８號,,171121.702,2604402.779
10009,1000920,山腳村,4,,蕃東,,,３８之１號,,171128.846,2604391.27
10009,1000920,山腳村,5,,蕃東,,,３８之２號,,171145.25,2604392.857
10009,1000920,山腳村,4,,蕃東,,,３９號,,171264.723,2604379.354
10009,1000920,山腳村,4,,蕃東,,,４０號,,171239.83,2604443.699
10009,1000920,山腳村,4,,蕃東,,,４１號,,171234.485,2604393.201
10009,1000920,山腳村,4,,蕃東,,,４２號,,171249.72,2604473.052
10009,1000920,山腳村,4,,蕃東,,,４３號,,171151.574,2604436.281
10009,1000920,山腳村,4,,蕃東,,,４４之６號,,171205.06,2604461.08
10009,1000920,山腳村,4,,蕃東,,,４４號,,171165.597,2604433.106
10009,1000920,山腳村,4,,蕃東,,,４４之１號,,171175.386,2604425.962
10009,1000920,山腳村,4,,蕃東,,,４４之２號,,171186.394,2604422.37
10009,1000920,山腳村,4,,蕃東,,,４４之３號,,171193.037,2604420.488
10009,1000920,山腳村,4,,蕃東,,,４４之４號,,171201.475,2604428.323
10009,1000920,山腳村,4,,蕃東,,,４４之５號,,171197.775,2604418.613
10009,1000920,山腳村,4,,蕃東,,,４４號之１,,171175.651,2604432.047
10009,1000920,山腳村,4,,蕃東,,,４４號之２,,171186.394,2604422.238
10009,1000920,山腳村,4,,蕃東,,,４４號之３,,171192.744,2604420.386
10009,1000920,山腳村,4,,蕃東,,,４６號,,171169.751,2604468.092
10009,1000920,山腳村,3,,蕃東,,,４７號,,171128.227,2604444.683
10009,1000920,山腳村,4,,蕃東,,,４８號,,171092.785,2604443.905
10009,1000920,山腳村,3,,蕃東,,,４９號,,171101.972,2604467.179
10009,1000920,山腳村,3,,蕃東,,,５０號,,171108.69,2604494.871
10009,1000920,山腳村,3,,蕃東,,,５１號,,171108.447,2604514.862
10009,1000920,山腳村,3,,蕃東,,,５２號,,171089.556,2604502.654
10009,1000920,山腳村,3,,蕃東,,,５３號,,171095.336,2604523.286
10009,1000920,山腳村,3,,蕃東,,,５３之１號,,171120.736,2604522.492
10009,1000920,山腳村,3,,蕃東,,,５３之２號,,171145.008,2604521.558
10009,1000920,山腳村,3,,蕃東,,,５３之３號,,171157.899,2604517.508
10009,1000920,山腳村,3,,蕃東,,,５３之５號,,171080.68,2604524.41
10009,1000920,山腳村,3,,蕃東,,,５３之６號,,171080.056,2604529.952
10009,1000920,山腳村,3,,蕃東,,,５３號之１,,171185.268,2604504.176
10009,1000920,山腳村,3,,蕃東,,,５３號之２,,171176.272,2604505.234
10009,1000920,山腳村,2,,蕃東,,,５４之２號,,171090.05,2604554.51
10009,1000920,山腳村,2,,蕃東,,,５４號,,171084.113,2604556.869
10009,1000920,山腳村,2,,蕃東,,,５５號,,171097.633,2604542.342
10009,1000920,山腳村,2,,蕃東,,,５６號,,171114.141,2604541.066
10009,1000920,山腳村,1,,蕃東,,,５７號,,171122.554,2604561.79
10009,1000920,山腳村,1,,蕃東,,,５８號,,171123.925,2604582.066
10009,1000920,山腳村,1,,蕃東,,,５８之１號,,171099.439,2604592.657
10009,1000920,山腳村,1,,蕃東,,,５８之２號,,171090.178,2604593.186
10009,1000920,山腳村,1,,蕃東,,,５８號之１,,171099.439,2604594.773
10009,1000920,山腳村,1,,蕃東,,,５８號之２,,171090.178,2604595.038
10009,1000920,山腳村,1,,蕃東,,,５９號,,171113.209,2604595.295
10009,1000920,山腳村,1,,蕃東,,,６０號,,171164.274,2604659.854
10009,1000920,山腳村,1,,蕃東,,,６１號,,171104.384,2604644.518
10009,1000920,山腳村,1,,蕃東,,,６２號,,171124.727,2604642.974
10009,1000920,山腳村,1,,蕃東,,,６３之３號,,171112.02,2604701.9
10009,1000920,山腳村,1,,蕃東,,,６３號,,171081.252,2604670.722
10009,1000920,山腳村,1,,蕃東,,,６３之１號,,171073.05,2604660.932
10009,1000920,山腳村,1,,蕃東,,,６３之２號,,171055.852,2604659.08
10009,1000920,山腳村,1,,蕃東,,,６３之５號,,171111.782,2604685.506
10009,1000920,山腳村,1,,蕃東,,,６３之７號,,171111.051,2604666.027
10009,1000920,山腳村,1,,蕃東,,,６３號之１,,171071.463,2604665.695
10009,1000920,山腳村,1,,蕃東,,,６３號之２,,171055.323,2604662.387
10009,1000920,山腳村,1,,蕃東,,,６４號,,171143.972,2604689.635
10009,1000920,山腳村,1,,蕃東,,,６５號,,171143.901,2604727.058
10009,1000920,山腳村,1,,蕃東,,,６５之１號,,171120.618,2604718.062
10009,1000920,山腳村,1,,蕃東,,,６５之１０號,,171219.709,2604801.409
10009,1000920,山腳村,1,,蕃東,,,６５之２號,,171194.172,2604777.858
10009,1000920,山腳村,1,,蕃東,,,６５之３號,,171217.455,2604733.54
10009,1000920,山腳村,1,,蕃東,,,６５之４號,,171143.955,2604746.657
10009,1000920,山腳村,1,,蕃東,,,６５之５號,,171145.013,2604750.89
10009,1000920,山腳村,1,,蕃東,,,６５號之１,,171116.649,2604719.12
10009,1000920,山腳村,1,,蕃東,,,６５號之２,,171193.747,2604773.819
10009,1000920,山腳村,1,,蕃東,,,６５號之３,,171211.415,2604734.144
10009,1000920,山腳村,1,,蕃東,,,６５號之４,,171147.395,2604746.128
10009,1000920,山腳村,1,,蕃東,,,６６號,,171173.005,2604763.306
10009,1000920,山腳村,3,,蕃東,,,６７號,,170970.131,2604451.536
10009,1000920,山腳村,3,,蕃東,,,６７之１號,,170969.01,2604445.017
10009,1000920,山腳村,3,,蕃東,,,６７之２號,,170967.289,2604439.56
10009,1000920,山腳村,3,,蕃東,,,６７之３號,,170965.748,2604434.175
10009,1000920,山腳村,3,,蕃東,,,６７之４號,,170964.11,2604428.778
10009,1000920,山腳村,3,,蕃東,,,７１號,,170992.646,2604467.174
10009,1000920,山腳村,3,,蕃東,,,７３號,,171000.286,2604463.19
10009,1000920,山腳村,3,,蕃東,,,７４號,,171014.277,2604465.459
10009,1000920,山腳村,3,,蕃東,,,７５號,,171033.012,2604463.205
10009,1000920,山腳村,3,,蕃東,,,７６號,,171058.164,2604464.011
10009,1000920,山腳村,3,,蕃東,,,７７號,,171053.078,2604501.72
10009,1000920,山腳村,3,,蕃東,,,７７之１號,,171017.687,2604481.464
10009,1000920,山腳村,3,,蕃東,,,７７之２號,,171022.039,2604481.278
10009,1000920,山腳村,3,,蕃東,,,７７之３號,,171026.951,2604481.154
10009,1000920,山腳村,3,,蕃東,,,７７之７號,,171037.198,2604482.457
10009,1000920,山腳村,3,,蕃東,,,７７之８號,,171041.238,2604482.955
10009,1000920,山腳村,3,,蕃東,,,７８號,,171038.757,2604494.518
10009,1000920,山腳村,3,,蕃東,,,７８之１號,,170995.894,2604495.444
10009,1000920,山腳村,3,,蕃東,,,７８之１０號,,171068.867,2604484.345
10009,1000920,山腳村,3,,蕃東,,,７８之２號,,171001.715,2604486.713
10009,1000920,山腳村,3,,蕃東,,,７８之３號,,171000.051,2604482.143
10009,1000920,山腳村,3,,蕃東,,,７８之５號,,171047.452,2604484.124
10009,1000920,山腳村,3,,蕃東,,,７８之６號,,171051.823,2604484.4
10009,1000920,山腳村,3,,蕃東,,,７８之７號,,171056.693,2604484.29
10009,1000920,山腳村,3,,蕃東,,,７８之８號,,171060.622,2604483.903
10009,1000920,山腳村,3,,蕃東,,,７８之９號,,171064.606,2604484.069
10009,1000920,山腳村,3,,蕃東,,,７８號之１,,170999.856,2604495.301
10009,1000920,山腳村,3,,蕃東,,,７９號,,171023.175,2604501.002
10009,1000920,山腳村,3,,蕃東,,,８０號,,171036.14,2604516.348
10009,1000920,山腳村,3,,蕃東,,,８１號,,171005.338,2604518.417
10009,1000920,山腳村,3,,蕃東,,,８２號,,171039.641,2604518.182
10009,1000920,山腳村,2,,蕃東,,,８３號,,171028.897,2604527.894
10009,1000920,山腳村,3,,蕃東,,,８４號,,171057.177,2604529.598
10009,1000920,山腳村,2,,蕃東,,,８５號,,171004.506,2604533.056
10009,1000920,山腳村,2,,蕃東,,,８６號,,171009.558,2604549.373
10009,1000920,山腳村,2,,蕃東,,,８６之１號,,171013.527,2604550.167
10009,1000920,山腳村,2,,蕃東,,,８６之２號,,171019.083,2604550.696
10009,1000920,山腳村,2,,蕃東,,,８６號之１,,171012.468,2604553.606
10009,1000920,山腳村,2,,蕃東,,,８６號之２,,171018.025,2604554.4
10009,1000920,山腳村,2,,蕃東,,,８７號,,171029.648,2604572.786
10009,1000920,山腳村,2,,蕃東,,,８９號,,171056.764,2604557.26
10009,1000920,山腳村,2,,蕃東,,,８９之１號,,171078.46,2604570.754
10009,1000920,山腳村,2,,蕃東,,,８９號之１,,171079.254,2604574.723
10009,1000920,山腳村,1,,蕃東,,,９０號,,171062.056,2604602.57
10009,1000920,後寮村,12,,後埔,,,１３之１９號,,172194.46,2605863.41
10009,1000920,後寮村,9,,後埔,,,１號,,172080.88,2605496.756
10009,1000920,後寮村,9,,後埔,,,２號,,172056.303,2605502.089
10009,1000920,後寮村,9,,後埔,,,２之１號,,172056.266,2605514.958
10009,1000920,後寮村,9,,後埔,,,２之２號,,172055.996,2605510.607
10009,1000920,後寮村,9,,後埔,,,２之３號,,172056.072,2605506.324
10009,1000920,後寮村,9,,後埔,,,３號,,172067.255,2605521.378
10009,1000920,後寮村,9,,後埔,,,４號,,172047.411,2605521.246
10009,1000920,後寮村,11,,後埔,,,５號,,172071.33,2605568.166
10009,1000920,後寮村,10,,後埔,,,６號,,172079.743,2605594.76
10009,1000920,後寮村,10,,後埔,,,７號,,172078.774,2605607.359
10009,1000920,後寮村,10,,後埔,,,８號,,172082.393,2605623.642
10009,1000920,後寮村,10,,後埔,,,９號,,172081.659,2605643.8
10009,1000920,後寮村,10,,後埔,,,１０號,,172086.505,2605659.783
10009,1000920,後寮村,12,,後埔,,,１１號,,172106.312,2605680.188
10009,1000920,後寮村,12,,後埔,,,１２號,,172099.415,2605698.467
10009,1000920,後寮村,12,,後埔,,,１２之１號,,172087.934,2605687.48
10009,1000920,後寮村,12,,後埔,,,１２號之１,,172081.849,2605684.57
10009,1000920,後寮村,12,,後埔,,,１３號,,172101.526,2605771.856
10009,1000920,後寮村,12,,後埔,,,１３之１０號,,172120.953,2605858.638
10009,1000920,後寮村,12,,後埔,,,１３之１６號,,172137.489,2605960.172
10009,1000920,後寮村,12,,後埔,,,１３之２號,,172104.646,2605798.078
10009,1000920,後寮村,12,,後埔,,,１３之２８號,,172495.064,2605764.091
10009,1000920,後寮村,12,,後埔,,,１３之５號,,172108.35,2605815.805
10009,1000920,後寮村,12,,後埔,,,１３之６號,,172109.301,2605820.05
10009,1000920,後寮村,12,,後埔,,,１３號之２,,172105.181,2605801.623
10009,1000920,後寮村,12,,後埔,,,１３號之１０,,172128.314,2605858.381
10009,1000920,後寮村,12,,後埔,,,１３號之１６,,172147.496,2605959.253
10009,1000920,後寮村,12,,後埔,,,１４號,,172065.943,2605799.518
10009,1000920,後寮村,12,,後埔,,,１４之１０號,,172082.242,2605865.511
10009,1000920,後寮村,12,,後埔,,,１４之１號,,172070.97,2605775.705
10009,1000920,後寮村,12,,後埔,,,１４之１１號,,172082.856,2605869.94
10009,1000920,後寮村,12,,後埔,,,１４之２號,,172054.566,2605801.899
10009,1000920,後寮村,12,,後埔,,,１４之２０號,,171994.32,2606079.849
10009,1000920,後寮村,12,,後埔,,,１４之２３號,,171936.905,2605952.585
10009,1000920,後寮村,12,,後埔,,,１４之３０號,,172139.576,2606203.013
10009,1000920,後寮村,12,,後埔,,,１４之３號,,172062.476,2605806.584
10009,1000920,後寮村,12,,後埔,,,１４之３２號,,172140.762,2606207.509
10009,1000920,後寮村,12,,後埔,,,１４之３６號,,172156.175,2606224.776
10009,1000920,後寮村,12,,後埔,,,１４之６號,,172080.771,2605827.116
10009,1000920,後寮村,12,,後埔,,,１４之７號,,172081.254,2605832.385
10009,1000920,後寮村,12,,後埔,,,１４號之１,,172071.246,2605779.094
10009,1000920,後寮村,12,,後埔,,,１４號之６,,172077.067,2605827.91
10009,1000920,後寮村,12,,後埔,,,１４號之７,,172078.125,2605833.995
10009,1000920,後寮村,12,,後埔,,,１４號之１１,,172085.502,2605869.146
10009,1000920,後寮村,12,,後埔,,,１４號之３２,,172144.202,2606207.774
10009,1000920,後寮村,12,,後埔,,,１４號之３６,,172151.61,2606225.236
10009,1000920,後寮村,10,,後埔,,,１５號,,172056.422,2605736.397
10009,1000920,後寮村,10,,後埔,,,１５之１號,,172050.378,2605694.108
10009,1000920,後寮村,10,,後埔,,,１５之１５號,,172063.354,2605747.204
10009,1000920,後寮村,10,,後埔,,,１５之１６號,,172061.767,2605756.464
10009,1000920,後寮村,10,,後埔,,,１５之３號,,172052.952,2605700.687
10009,1000920,後寮村,10,,後埔,,,１５之５號,,172040.203,2605705.826
10009,1000920,後寮村,10,,後埔,,,１５之６號,,172036.367,2605706.777
10009,1000920,後寮村,10,,後埔,,,１５之８號,,172031.869,2605674.84
10009,1000920,後寮村,10,,後埔,,,１５號之１,,172050.113,2605690.007
10009,1000920,後寮村,10,,後埔,,,１５號之３,,172055.141,2605700.855
10009,1000920,後寮村,10,,後埔,,,１５號之１６,,172059.753,2605757.569
10009,1000920,後寮村,10,,後埔,,,１６之２２號,,171625.37,2605517.67
10009,1000920,後寮村,10,,後埔,,,１６號,,171954.517,2605743.428
10009,1000920,後寮村,10,,後埔,,,１６之２６號,,171648.912,2605542.977
10009,1000920,後寮村,10,,後埔,,,１６之７號,,171807.53,2605770.386
10009,1000920,後寮村,10,,後埔,,,１６號之７,,171803.175,2605782.586
10009,1000920,後寮村,12,,後埔,,,１８號,,172126.748,2605688.884
10009,1000920,後寮村,12,,後埔,,,１９號,,172122.363,2605709.768
10009,1000920,後寮村,12,,後埔,,,２０號,,172138.204,2605694.974
10009,1000920,後寮村,12,,後埔,,,２１號,,172173.576,2605682.496
10009,1000920,後寮村,11,,後埔,,,２２號,,172150.655,2605650.098
10009,1000920,後寮村,12,,後埔,,,２３號,,172125.305,2605662.18
10009,1000920,後寮村,11,,後埔,,,２５號,,172106.856,2605630.8
10009,1000920,後寮村,11,,後埔,,,２６號,,172116.725,2605618.795
10009,1000920,後寮村,11,,後埔,,,２７號,,172112.99,2605605.309
10009,1000920,後寮村,11,,後埔,,,２８號,,172107.087,2605575.253
10009,1000920,後寮村,11,,後埔,,,２８之１號,,172111.168,2605556.396
10009,1000920,後寮村,9,,後埔,,,３０號,,172145.014,2605576.565
10009,1000920,後寮村,9,,後埔,,,３０之１號,,172161.588,2605573.951
10009,1000920,後寮村,9,,後埔,,,３１號,,172088.52,2605536.257
10009,1000920,後寮村,9,,後埔,,,３１之１號,,172062.831,2605540.535
10009,1000920,後寮村,9,,後埔,,,３１之１號二樓,,172062.831,2605540.535
10009,1000920,後寮村,9,,後埔,,,３１之２號,,172063.4,2605537.064
10009,1000920,後寮村,9,,後埔,,,３１之２號二樓,,172063.4,2605537.064
10009,1000920,後寮村,9,,後埔,,,３１之３號,,172063.736,2605532.751
10009,1000920,後寮村,9,,後埔,,,３１之３號二樓,,172063.736,2605532.751
10009,1000920,後寮村,9,,後埔,,,３１之５號,,172062.001,2605528.453
10009,1000920,後寮村,9,,後埔,,,３４號,,172115.106,2605470.705
10009,1000920,後寮村,9,,後埔,,,３５號,,172122.772,2605459.522
10009,1000920,後寮村,9,,後埔,,,３７號,,172133.527,2605505.116
10009,1000920,後寮村,9,,後埔,,,３８號,,172129.2,2605524.69
10009,1000920,後寮村,9,,後埔,,,３９號,,172145.815,2605512.492
10009,1000920,後寮村,9,,後埔,,,３９之１號,,172213.223,2605517.881
10009,1000920,後寮村,9,,後埔,,,３９號之１,,172213.019,2605511.434
10009,1000920,後寮村,7,,後寮,,,７５之５６號,,172364.68,2605124.24
10009,1000920,後寮村,7,,後寮,,,７５之８８號,,172259.37,2604995.39
10009,1000920,後寮村,2,,後寮,,,５０號（奉天府）,,173124.802,2605310.666
10009,1000920,後寮村,5,,後寮,,,５４之１號,,173064.014,2605296.908
10009,1000920,後寮村,5,,後寮,,,５４之２號,,173105.289,2605265.025
10009,1000920,後寮村,5,,後寮,,,５４之３號,,173057.929,2605256.956
10009,1000920,後寮村,2,,後寮,,,４９之３號,,173072.282,2605316.355
10009,1000920,後寮村,4,,後寮,,,１０之２號,,173177.562,2605243.662
10009,1000920,後寮村,3,,後寮,,,１６之２０號,,173615.648,2605204.675
10009,1000920,後寮村,1,,後寮,,,３２之６０號,,173935.4,2605490.91
10009,1000920,後寮村,1,,後寮,,,３２之７７號,,174111.51,2605345.59
10009,1000920,後寮村,5,,後寮,,,５４之６號,,173097.351,2605243.131
10009,1000920,後寮村,5,,後寮,,,１號,,173119.736,2605129.89
10009,1000920,後寮村,5,,後寮,,,２號,,173130.188,2605157.221
10009,1000920,後寮村,5,,後寮,,,３號,,173125.966,2605209.183
10009,1000920,後寮村,5,,後寮,,,３之１號,,173098.978,2605193.837
10009,1000920,後寮村,5,,後寮,,,３號之１,,173104.271,2605192.126
10009,1000920,後寮村,5,,後寮,,,４號,,173143.172,2605192.549
